Frame,Class,accuracy,Bounding Box
516.0,Non-Spinning Top,0.9999987,"(575, 206, 33, 24)"
516.0,Non-Spinning Top,0.9999987,"(552, 195, 30, 16)"
516.0,Non-Spinning Top,0.9999987,"(963, 173, 12, 14)"
516.0,Non-Spinning Top,0.9999987,"(955, 95, 60, 86)"
516.0,Non-Spinning Top,0.9999987,"(835, 135, 102, 37)"
517.0,Non-Spinning Top,0.99999917,"(951, 588, 45, 32)"
517.0,Non-Spinning Top,0.99999917,"(419, 551, 10, 16)"
517.0,Non-Spinning Top,0.99999917,"(872, 549, 40, 40)"
517.0,Non-Spinning Top,0.99999917,"(487, 533, 19, 10)"
517.0,Non-Spinning Top,0.99999917,"(383, 481, 97, 25)"
517.0,Non-Spinning Top,0.99999917,"(282, 463, 55, 13)"
517.0,Non-Spinning Top,0.99999917,"(333, 442, 66, 32)"
517.0,Non-Spinning Top,0.99999917,"(416, 452, 90, 30)"
517.0,Non-Spinning Top,0.99999917,"(398, 436, 19, 12)"
517.0,Non-Spinning Top,0.99999917,"(319, 378, 42, 25)"
517.0,Non-Spinning Top,0.99999917,"(817, 357, 96, 23)"
517.0,Non-Spinning Top,0.99999917,"(1021, 326, 19, 10)"
517.0,Non-Spinning Top,0.99999917,"(913, 319, 26, 16)"
517.0,Non-Spinning Top,0.99999917,"(861, 305, 13, 15)"
517.0,Non-Spinning Top,0.99999917,"(1034, 220, 10, 22)"
517.0,Non-Spinning Top,0.99999917,"(1008, 211, 14, 11)"
517.0,Non-Spinning Top,0.99999917,"(624, 215, 44, 19)"
517.0,Non-Spinning Top,0.99999917,"(562, 218, 61, 29)"
517.0,Non-Spinning Top,0.99999917,"(558, 191, 16, 25)"
517.0,Non-Spinning Top,0.99999917,"(956, 175, 21, 12)"
517.0,Non-Spinning Top,0.99999917,"(952, 96, 60, 84)"
517.0,Non-Spinning Top,0.99999917,"(831, 137, 102, 36)"
518.0,Non-Spinning Top,0.99999917,"(951, 588, 45, 32)"
518.0,Non-Spinning Top,0.99999917,"(419, 551, 10, 16)"
518.0,Non-Spinning Top,0.99999917,"(872, 549, 40, 40)"
518.0,Non-Spinning Top,0.99999917,"(487, 533, 19, 10)"
518.0,Non-Spinning Top,0.99999917,"(383, 481, 97, 25)"
518.0,Non-Spinning Top,0.99999917,"(282, 463, 55, 13)"
518.0,Non-Spinning Top,0.99999917,"(333, 442, 66, 32)"
518.0,Non-Spinning Top,0.99999917,"(416, 452, 90, 30)"
518.0,Non-Spinning Top,0.99999917,"(398, 436, 19, 12)"
518.0,Non-Spinning Top,0.99999917,"(319, 378, 42, 25)"
518.0,Non-Spinning Top,0.99999917,"(817, 357, 96, 23)"
518.0,Non-Spinning Top,0.99999917,"(1021, 326, 19, 10)"
518.0,Non-Spinning Top,0.99999917,"(913, 319, 26, 16)"
518.0,Non-Spinning Top,0.99999917,"(861, 305, 13, 15)"
518.0,Non-Spinning Top,0.99999917,"(1034, 220, 10, 22)"
518.0,Non-Spinning Top,0.99999917,"(1008, 211, 14, 11)"
518.0,Non-Spinning Top,0.99999917,"(624, 215, 44, 19)"
518.0,Non-Spinning Top,0.99999917,"(562, 218, 61, 29)"
518.0,Non-Spinning Top,0.99999917,"(558, 191, 16, 25)"
518.0,Non-Spinning Top,0.99999917,"(956, 175, 21, 12)"
518.0,Non-Spinning Top,0.99999917,"(952, 96, 60, 84)"
518.0,Non-Spinning Top,0.99999917,"(831, 137, 102, 36)"
519.0,Non-Spinning Top,0.99999905,"(947, 589, 46, 30)"
519.0,Non-Spinning Top,0.99999905,"(415, 551, 12, 18)"
519.0,Non-Spinning Top,0.99999905,"(869, 551, 40, 38)"
519.0,Non-Spinning Top,0.99999905,"(378, 482, 99, 25)"
519.0,Non-Spinning Top,0.99999905,"(278, 463, 56, 13)"
519.0,Non-Spinning Top,0.99999905,"(413, 452, 89, 31)"
519.0,Non-Spinning Top,0.99999905,"(328, 445, 66, 35)"
519.0,Non-Spinning Top,0.99999905,"(381, 427, 38, 14)"
519.0,Non-Spinning Top,0.99999905,"(314, 380, 44, 24)"
519.0,Non-Spinning Top,0.99999905,"(813, 358, 96, 21)"
519.0,Non-Spinning Top,0.99999905,"(1017, 326, 20, 11)"
519.0,Non-Spinning Top,0.99999905,"(909, 319, 26, 16)"
519.0,Non-Spinning Top,0.99999905,"(585, 241, 30, 11)"
519.0,Non-Spinning Top,0.99999905,"(1031, 219, 10, 24)"
519.0,Non-Spinning Top,0.99999905,"(620, 214, 42, 20)"
519.0,Non-Spinning Top,0.99999905,"(568, 207, 33, 26)"
519.0,Non-Spinning Top,0.99999905,"(547, 196, 28, 18)"
519.0,Non-Spinning Top,0.99999905,"(956, 174, 13, 14)"
519.0,Non-Spinning Top,0.99999905,"(948, 96, 60, 84)"
519.0,Non-Spinning Top,0.99999905,"(828, 137, 102, 36)"
520.0,Non-Spinning Top,0.99999905,"(947, 589, 46, 30)"
520.0,Non-Spinning Top,0.99999905,"(415, 551, 12, 18)"
520.0,Non-Spinning Top,0.99999905,"(869, 551, 40, 38)"
520.0,Non-Spinning Top,0.99999905,"(378, 482, 99, 25)"
520.0,Non-Spinning Top,0.99999905,"(278, 463, 56, 13)"
520.0,Non-Spinning Top,0.99999905,"(413, 452, 89, 31)"
520.0,Non-Spinning Top,0.99999905,"(328, 445, 66, 35)"
520.0,Non-Spinning Top,0.99999905,"(381, 427, 38, 14)"
520.0,Non-Spinning Top,0.99999905,"(314, 380, 44, 24)"
520.0,Non-Spinning Top,0.99999905,"(813, 358, 96, 21)"
520.0,Non-Spinning Top,0.99999905,"(1017, 326, 20, 11)"
520.0,Non-Spinning Top,0.99999905,"(909, 319, 26, 16)"
520.0,Non-Spinning Top,0.99999905,"(585, 241, 30, 11)"
520.0,Non-Spinning Top,0.99999905,"(1031, 219, 10, 24)"
520.0,Non-Spinning Top,0.99999905,"(620, 214, 42, 20)"
520.0,Non-Spinning Top,0.99999905,"(568, 207, 33, 26)"
520.0,Non-Spinning Top,0.99999905,"(547, 196, 28, 18)"
520.0,Non-Spinning Top,0.99999905,"(956, 174, 13, 14)"
520.0,Non-Spinning Top,0.99999905,"(948, 96, 60, 84)"
520.0,Non-Spinning Top,0.99999905,"(828, 137, 102, 36)"
521.0,Non-Spinning Top,0.99999917,"(1091, 765, 14, 12)"
521.0,Non-Spinning Top,0.99999917,"(943, 589, 46, 31)"
521.0,Non-Spinning Top,0.99999917,"(411, 551, 12, 18)"
521.0,Non-Spinning Top,0.99999917,"(864, 552, 41, 37)"
521.0,Non-Spinning Top,0.99999917,"(478, 536, 24, 12)"
521.0,Non-Spinning Top,0.99999917,"(385, 486, 83, 25)"
521.0,Non-Spinning Top,0.99999917,"(273, 463, 57, 14)"
521.0,Non-Spinning Top,0.99999917,"(326, 444, 65, 31)"
521.0,Non-Spinning Top,0.99999917,"(411, 449, 77, 31)"
521.0,Non-Spinning Top,0.99999917,"(390, 438, 19, 12)"
521.0,Non-Spinning Top,0.99999917,"(316, 369, 25, 45)"
521.0,Non-Spinning Top,0.99999917,"(809, 358, 96, 22)"
521.0,Non-Spinning Top,0.99999917,"(1014, 326, 19, 12)"
521.0,Non-Spinning Top,0.99999917,"(905, 319, 25, 16)"
521.0,Non-Spinning Top,0.99999917,"(853, 306, 12, 15)"
521.0,Non-Spinning Top,0.99999917,"(580, 242, 31, 10)"
521.0,Non-Spinning Top,0.99999917,"(1027, 219, 10, 24)"
521.0,Non-Spinning Top,0.99999917,"(615, 216, 44, 20)"
521.0,Non-Spinning Top,0.99999917,"(564, 209, 34, 24)"
521.0,Non-Spinning Top,0.99999917,"(543, 196, 27, 19)"
521.0,Non-Spinning Top,0.99999917,"(951, 174, 14, 16)"
521.0,Non-Spinning Top,0.99999917,"(943, 96, 61, 84)"
521.0,Non-Spinning Top,0.99999917,"(825, 135, 102, 41)"
522.0,Non-Spinning Top,0.99999917,"(1091, 765, 14, 12)"
522.0,Non-Spinning Top,0.99999917,"(943, 589, 46, 31)"
522.0,Non-Spinning Top,0.99999917,"(411, 551, 12, 18)"
522.0,Non-Spinning Top,0.99999917,"(864, 552, 41, 37)"
522.0,Non-Spinning Top,0.99999917,"(478, 536, 24, 12)"
522.0,Non-Spinning Top,0.99999917,"(385, 486, 83, 25)"
522.0,Non-Spinning Top,0.99999917,"(273, 463, 57, 14)"
522.0,Non-Spinning Top,0.99999917,"(326, 444, 65, 31)"
522.0,Non-Spinning Top,0.99999917,"(411, 449, 77, 31)"
522.0,Non-Spinning Top,0.99999917,"(390, 438, 19, 12)"
522.0,Non-Spinning Top,0.99999917,"(316, 369, 25, 45)"
522.0,Non-Spinning Top,0.99999917,"(809, 358, 96, 22)"
522.0,Non-Spinning Top,0.99999917,"(1014, 326, 19, 12)"
522.0,Non-Spinning Top,0.99999917,"(905, 319, 25, 16)"
522.0,Non-Spinning Top,0.99999917,"(853, 306, 12, 15)"
522.0,Non-Spinning Top,0.99999917,"(580, 242, 31, 10)"
522.0,Non-Spinning Top,0.99999917,"(1027, 219, 10, 24)"
522.0,Non-Spinning Top,0.99999917,"(615, 216, 44, 20)"
522.0,Non-Spinning Top,0.99999917,"(564, 209, 34, 24)"
522.0,Non-Spinning Top,0.99999917,"(543, 196, 27, 19)"
522.0,Non-Spinning Top,0.99999917,"(951, 174, 14, 16)"
522.0,Non-Spinning Top,0.99999917,"(943, 96, 61, 84)"
522.0,Non-Spinning Top,0.99999917,"(825, 135, 102, 41)"
523.0,Non-Spinning Top,0.99999917,"(939, 590, 46, 29)"
523.0,Non-Spinning Top,0.99999917,"(406, 551, 13, 19)"
523.0,Non-Spinning Top,0.99999917,"(858, 552, 44, 37)"
523.0,Non-Spinning Top,0.99999917,"(476, 535, 18, 11)"
523.0,Non-Spinning Top,0.99999917,"(371, 483, 97, 25)"
523.0,Non-Spinning Top,0.99999917,"(270, 464, 55, 14)"
523.0,Non-Spinning Top,0.99999917,"(404, 453, 90, 32)"
523.0,Non-Spinning Top,0.99999917,"(386, 438, 18, 13)"
523.0,Non-Spinning Top,0.99999917,"(323, 440, 66, 36)"
523.0,Non-Spinning Top,0.99999917,"(307, 381, 42, 24)"
523.0,Non-Spinning Top,0.99999917,"(805, 359, 97, 22)"
523.0,Non-Spinning Top,0.99999917,"(1010, 328, 18, 10)"
523.0,Non-Spinning Top,0.99999917,"(900, 320, 25, 14)"
523.0,Non-Spinning Top,0.99999917,"(848, 306, 15, 15)"
523.0,Non-Spinning Top,0.99999917,"(1023, 217, 10, 28)"
523.0,Non-Spinning Top,0.99999917,"(611, 216, 44, 20)"
523.0,Non-Spinning Top,0.99999917,"(997, 208, 11, 14)"
523.0,Non-Spinning Top,0.99999917,"(550, 220, 62, 30)"
523.0,Non-Spinning Top,0.99999917,"(538, 198, 28, 17)"
523.0,Non-Spinning Top,0.99999917,"(947, 173, 16, 19)"
523.0,Non-Spinning Top,0.99999917,"(938, 96, 62, 86)"
523.0,Non-Spinning Top,0.99999917,"(819, 136, 100, 36)"
524.0,Non-Spinning Top,0.99999917,"(939, 590, 46, 29)"
524.0,Non-Spinning Top,0.99999917,"(406, 551, 13, 19)"
524.0,Non-Spinning Top,0.99999917,"(858, 552, 44, 37)"
524.0,Non-Spinning Top,0.99999917,"(476, 535, 18, 11)"
524.0,Non-Spinning Top,0.99999917,"(371, 483, 97, 25)"
524.0,Non-Spinning Top,0.99999917,"(270, 464, 55, 14)"
524.0,Non-Spinning Top,0.99999917,"(404, 453, 90, 32)"
524.0,Non-Spinning Top,0.99999917,"(386, 438, 18, 13)"
524.0,Non-Spinning Top,0.99999917,"(323, 440, 66, 36)"
524.0,Non-Spinning Top,0.99999917,"(307, 381, 42, 24)"
524.0,Non-Spinning Top,0.99999917,"(805, 359, 97, 22)"
524.0,Non-Spinning Top,0.99999917,"(1010, 328, 18, 10)"
524.0,Non-Spinning Top,0.99999917,"(900, 320, 25, 14)"
524.0,Non-Spinning Top,0.99999917,"(848, 306, 15, 15)"
524.0,Non-Spinning Top,0.99999917,"(1023, 217, 10, 28)"
524.0,Non-Spinning Top,0.99999917,"(611, 216, 44, 20)"
524.0,Non-Spinning Top,0.99999917,"(997, 208, 11, 14)"
524.0,Non-Spinning Top,0.99999917,"(550, 220, 62, 30)"
524.0,Non-Spinning Top,0.99999917,"(538, 198, 28, 17)"
524.0,Non-Spinning Top,0.99999917,"(947, 173, 16, 19)"
524.0,Non-Spinning Top,0.99999917,"(938, 96, 62, 86)"
524.0,Non-Spinning Top,0.99999917,"(819, 136, 100, 36)"
525.0,Non-Spinning Top,0.9999982,"(935, 589, 46, 31)"
525.0,Non-Spinning Top,0.9999982,"(401, 552, 12, 19)"
525.0,Non-Spinning Top,0.9999982,"(854, 552, 44, 37)"
525.0,Non-Spinning Top,0.9999982,"(473, 535, 16, 10)"
525.0,Non-Spinning Top,0.9999982,"(376, 489, 86, 24)"
525.0,Non-Spinning Top,0.9999982,"(265, 465, 56, 14)"
525.0,Non-Spinning Top,0.9999982,"(402, 450, 77, 31)"
525.0,Non-Spinning Top,0.9999982,"(318, 442, 67, 35)"
525.0,Non-Spinning Top,0.9999982,"(380, 437, 21, 14)"
525.0,Non-Spinning Top,0.9999982,"(302, 382, 44, 24)"
525.0,Non-Spinning Top,0.9999982,"(801, 359, 96, 22)"
525.0,Non-Spinning Top,0.9999982,"(1006, 328, 18, 10)"
525.0,Non-Spinning Top,0.9999982,"(896, 320, 26, 18)"
525.0,Non-Spinning Top,0.9999982,"(844, 306, 15, 15)"
525.0,Non-Spinning Top,0.9999982,"(1019, 217, 10, 27)"
525.0,Non-Spinning Top,0.9999982,"(605, 221, 54, 20)"
525.0,Non-Spinning Top,0.9999982,"(990, 211, 16, 13)"
525.0,Non-Spinning Top,0.9999982,"(546, 221, 61, 28)"
525.0,Non-Spinning Top,0.9999982,"(532, 198, 29, 17)"
525.0,Non-Spinning Top,0.9999982,"(941, 173, 15, 18)"
525.0,Non-Spinning Top,0.9999982,"(816, 137, 99, 36)"
525.0,Non-Spinning Top,0.9999982,"(934, 96, 62, 86)"
526.0,Non-Spinning Top,0.9999982,"(935, 589, 46, 31)"
526.0,Non-Spinning Top,0.9999982,"(401, 552, 12, 19)"
526.0,Non-Spinning Top,0.9999982,"(854, 552, 44, 37)"
526.0,Non-Spinning Top,0.9999982,"(473, 535, 16, 10)"
526.0,Non-Spinning Top,0.9999982,"(376, 489, 86, 24)"
526.0,Non-Spinning Top,0.9999982,"(265, 465, 56, 14)"
526.0,Non-Spinning Top,0.9999982,"(402, 450, 77, 31)"
526.0,Non-Spinning Top,0.9999982,"(318, 442, 67, 35)"
526.0,Non-Spinning Top,0.9999982,"(380, 437, 21, 14)"
526.0,Non-Spinning Top,0.9999982,"(302, 382, 44, 24)"
526.0,Non-Spinning Top,0.9999982,"(801, 359, 96, 22)"
526.0,Non-Spinning Top,0.9999982,"(1006, 328, 18, 10)"
526.0,Non-Spinning Top,0.9999982,"(896, 320, 26, 18)"
526.0,Non-Spinning Top,0.9999982,"(844, 306, 15, 15)"
526.0,Non-Spinning Top,0.9999982,"(1019, 217, 10, 27)"
526.0,Non-Spinning Top,0.9999982,"(605, 221, 54, 20)"
526.0,Non-Spinning Top,0.9999982,"(990, 211, 16, 13)"
526.0,Non-Spinning Top,0.9999982,"(546, 221, 61, 28)"
526.0,Non-Spinning Top,0.9999982,"(532, 198, 29, 17)"
526.0,Non-Spinning Top,0.9999982,"(941, 173, 15, 18)"
526.0,Non-Spinning Top,0.9999982,"(816, 137, 99, 36)"
526.0,Non-Spinning Top,0.9999982,"(934, 96, 62, 86)"
527.0,Non-Spinning Top,0.9999974,"(466, 658, 16, 12)"
527.0,Non-Spinning Top,0.9999974,"(931, 590, 45, 30)"
527.0,Non-Spinning Top,0.9999974,"(397, 553, 10, 19)"
527.0,Non-Spinning Top,0.9999974,"(853, 553, 40, 38)"
527.0,Non-Spinning Top,0.9999974,"(463, 536, 26, 13)"
527.0,Non-Spinning Top,0.9999974,"(362, 484, 97, 26)"
527.0,Non-Spinning Top,0.9999974,"(261, 467, 55, 13)"
